	1Pulse-H_(Benzyl_benzoate)	1Pulse-H_(Cis_Decahydronaftalene)	1Pulse-H_(EthylPhenylPropiolate)	1Pulse-H_(m-Anisaldehyde)	1Pulse-H_(Mieszanina_4)	
0.506725	0.000705002	0.00148048	0.00747847	1.95589e-05	0.00393755	
0.50848	0.000703047	0.00152313	0.00781478	4.77504e-05	0.00396946	
0.510236	0.00066659	0.00151933	0.00816906	5.43241e-05	0.00400137	
0.511992	0.000630133	0.00151553	0.00852334	2.09879e-05	0.00403328	
0.513748	0.000558688	0.00151215	0.00893437	-7.09973e-06	0.00408574	
0.515504	0.000487243	0.00150877	0.0093454	4.72255e-06	0.0041382	
0.51726	0.000450301	0.0015651	0.00979839	3.56683e-05	0.0041666	
0.519015	0.000413359	0.00162142	0.0102514	6.66141e-05	0.004195	
0.520771	0.000372966	0.00164334	0.0107268	5.09983e-05	0.00428005	
0.522527	0.000332573	0.00166525	0.0112023	-4.52741e-06	0.00436509	
0.524283	0.000312883	0.00165399	0.0117557	-4.00982e-05	0.00439399	
0.526039	0.000293192	0.00164273	0.012309	-3.5759e-05	0.00442289	
0.527795	0.0002492	0.001671	0.0129092	-4.29953e-05	0.00449224	
0.52955	0.000205209	0.00169927	0.0135094	-5.02316e-05	0.00456159	
0.531306	0.000223323	0.00172755	0.014168	-5.74678e-05	0.00459084	
0.533062	0.000241437	0.00175582	0.0148267	-2.47942e-05	0.00462009	
0.534818	0.000237987	0.00176627	0.015522	3.19917e-05	0.00471199	
0.536574	0.000234537	0.00177671	0.0162893	8.87776e-05	0.0048039	
0.53833	0.000210385	0.00175398	0.0171569	6.15864e-05	0.0048958	
0.540085	0.000186233	0.00173125	0.0180965	-5.51477e-06	0.00498771	
0.541841	0.00016386	0.00174584	0.0191113	-5.84812e-05	0.00505881	
0.543597	0.000141487	0.00176044	0.020246	-4.4931e-05	0.00512992	
0.545353	0.000167418	0.0018082	0.0215636	-1.14259e-05	0.00522508	
0.547109	0.000193349	0.00185596	0.0230489	2.20792e-05	0.00532025	
0.548864	0.000201597	0.00186101	0.0247065	-1.23284e-07	0.00541992	
0.55062	0.000209846	0.00186607	0.026532	-2.23258e-05	0.0055196	
0.552376	0.000183591	0.00187112	0.0285822	-4.61063e-07	0.00564334	
0.554132	0.000157337	0.00187617	0.030896	2.14036e-05	0.00576707	
0.555888	0.000155935	0.00190196	0.0335368	1.53626e-05	0.00588461	
0.557644	0.000154533	0.00192775	0.0364891	-3.05884e-05	0.00600214	
0.559399	0.000153132	0.00197344	0.0398221	-6.07417e-05	0.00614374	
0.561155	0.00015173	0.00201913	0.0435626	-2.43784e-05	0.00628533	
0.562911	0.00018095	0.00205279	0.047754	2.42305e-06	0.00646929	
0.564667	0.000210169	0.00208645	0.0524489	-1.06854e-05	0.00665324	
0.566423	0.000218687	0.00206041	0.0576263	-3.70971e-05	0.00682516	
0.568179	0.000227205	0.00203436	0.0632112	3.00766e-06	0.00699709	
0.569934	0.000192594	0.00203859	0.0691366	7.63708e-05	0.00725748	
0.57169	0.000157984	0.00204281	0.0753257	0.000109824	0.00751788	
0.573446	0.000157876	0.00208021	0.0816197	8.34121e-05	0.00780234	
0.575202	0.000157768	0.0021176	0.087698	5.70004e-05	0.0080868	
0.576958	0.000149034	0.00216744	0.0932788	7.00829e-05	0.00835096	
0.578714	0.000140301	0.00221728	0.0981643	8.31653e-05	0.00861512	
0.580469	0.000131567	0.00222067	0.102139	5.21806e-05	0.00893542	
0.582225	0.000122834	0.00222407	0.104891	2.11958e-05	0.00925572	
0.583981	0.000131999	0.00224889	0.106083	1.61421e-05	0.00961901	
0.585737	0.000141164	0.00227372	0.105477	5.09983e-05	0.00998229	
0.587493	0.000150328	0.00227864	0.103214	6.58996e-05	0.0104017	
0.589248	0.000159493	0.00228357	0.0995843	4.08909e-05	0.0108212	
0.591004	0.000139331	0.00233327	0.0949508	1.38036e-05	0.0112757	
0.59276	0.000119168	0.00238298	0.0895742	-1.32837e-05	0.0117302	
0.594516	0.000133508	0.00243269	0.0837781	-4.0371e-05	0.0122328	
0.596272	0.000147848	0.00248239	0.0778141	-6.74583e-05	0.0127836	
0.598028	0.000157229	0.00250193	0.0719773	-0.000103796	0.0133862	
0.599783	0.000166609	0.00252147	0.0665001	-0.000100223	0.014037	
0.601539	0.000155288	0.00254101	0.0614695	-7.2538e-05	0.0147299	
0.603295	0.000143967	0.00256055	0.0569422	-4.48531e-05	0.015503	
0.605051	0.000106768	0.00255522	0.0528607	-5.33365e-05	0.0164014	
0.606807	6.95701e-05	0.00254988	0.0491867	-6.182e-05	0.0174121	
0.608563	0.000122079	0.00257771	0.0458934	-7.27978e-05	0.018529	
0.610318	0.000174588	0.00260554	0.0429596	-4.38657e-05	0.0197583	
0.612074	0.000147579	0.00264758	0.0403395	-1.08283e-05	0.0211646	
0.61383	0.00012057	0.00268961	0.0380311	2.22091e-05	0.0227473	
0.615586	0.000128063	0.00271175	0.0360043	2.28197e-05	0.0244965	
0.617342	0.000135557	0.00273388	0.0341933	-1.64796e-05	0.0263901	
0.619098	0.0001327	0.00280328	0.0325606	-5.82733e-05	0.028417	
0.620853	0.000129842	0.00287268	0.0310958	-6.01571e-05	0.0306204	
0.622609	0.000147687	0.00293545	0.0297957	-1.38163e-05	0.0329621	
0.624365	0.000165531	0.00293187	0.0286155	3.25244e-05	0.0353519	
0.626121	0.000199495	0.00293649	0.0275215	4.65422e-05	0.0376979	
0.627877	0.000233459	0.00298091	0.0265473	6.05601e-05	0.0398995	
0.629633	0.000205317	0.00303196	0.0256817	5.4623e-05	0.0418805	
0.631388	0.000177176	0.00308301	0.0249361	4.86858e-05	0.0435568	
0.633144	0.000192594	0.00308389	0.0242481	2.19623e-05	0.044826	
0.6349	0.000208013	0.00308478	0.023596	-4.76126e-06	0.0455338	
0.636656	0.000223431	0.00315863	0.0230189	-3.39792e-05	0.0455759	
0.638412	0.00023885	0.00323249	0.0225137	-2.32872e-05	0.0449603	
0.640167	0.000235022	0.00324693	0.0221077	-1.85842e-05	0.0438126	
0.641923	0.000231194	0.00326136	0.0217377	-1.38813e-05	0.0422638	
0.643679	0.000261869	0.0032758	0.0213902	-5.07512e-05	0.0403722	
0.645435	0.000292545	0.00329023	0.0210786	-8.76211e-05	0.03824	
0.647191	0.000287423	0.00331587	0.0208427	-9.78844e-05	0.0360095	
0.648947	0.000282302	0.0033415	0.0206787	-6.82378e-05	0.0338271	
0.650702	0.000297882	0.00338703	0.0205829	-2.77822e-05	0.0317691	
0.652458	0.000313462	0.00343256	0.020487	1.26734e-05	0.0298233	
0.654214	0.000350876	0.00349924	0.0204555	1.34269e-05	0.0280362	
0.65597	0.00038829	0.00356592	0.0204958	1.41804e-05	0.0264576	
0.657726	0.000391201	0.00365251	0.0205931	-5.02109e-06	0.0250715	
0.659482	0.000394112	0.00373909	0.0206903	-2.42226e-05	0.0238298	
0.661237	0.000387104	0.0037867	0.0208101	3.55332e-06	0.0226944	
0.662993	0.000380096	0.00383431	0.0210497	3.13292e-05	0.0216712	
0.664749	0.000373087	0.00384874	0.0214242	5.9105e-05	0.0208005	
0.666505	0.000366079	0.00386318	0.0217986	8.68809e-05	0.020042	
0.668261	0.000336751	0.00390005	0.0221341	8.32173e-05	0.0193502	
0.670017	0.000307424	0.00393693	0.0225416	7.95537e-05	0.0187386	
0.671772	0.000312599	0.00400698	0.0230539	5.84295e-05	0.0182152	
0.673528	0.000317775	0.00407703	0.0236381	3.73053e-05	0.017772	
0.675284	0.000300955	0.00413174	0.0242066	1.99226e-05	0.0173419	
0.67704	0.000284135	0.00418645	0.0247751	4.24499e-05	0.0169598	
0.678796	0.000288016	0.00426106	0.0254477	6.24828e-05	0.016631	
0.680551	0.000291898	0.00433567	0.0261923	8.25157e-05	0.0163823	
0.682307	0.000288232	0.00439183	0.0269353	4.232e-05	0.0161737	
0.684063	0.000284566	0.00444799	0.0277143	2.12424e-06	0.0159651	
0.685819	0.000232596	0.00450415	0.0286035	-1.81165e-05	0.0158016	
0.687575	0.000180626	0.00456031	0.0295645	-3.83573e-05	0.0156382	
0.689331	0.00017006	0.00463098	0.0305705	-5.77666e-05	0.0155249	
0.691086	0.000159493	0.00470165	0.0316484	-7.7176e-05	0.0154115	
0.692842	0.000169628	0.00475242	0.0328073	-5.00237e-05	0.0153383	
0.694598	0.000179764	0.00480319	0.034038	1.70385e-05	0.015265	
0.696354	0.000140544	0.00484824	0.0352752	6.18202e-05	0.0152161	
0.69811	0.000101324	0.0048933	0.0366322	4.00854e-05	0.0151671	
0.699866	9.9194e-05	0.00497152	0.038172	2.55296e-06	0.0151793	
0.701621	9.70646e-05	0.00504975	0.0398796	4.93041e-06	0.0152396	
0.703377	7.85462e-05	0.00512798	0.0416524	2.97572e-05	0.0152997	
0.705133	0.000101431	0.0052062	0.043593	5.4584e-05	0.0153597	
0.706889	0.00017262	0.00526204	0.0457943	4.86469e-05	0.0154358	
0.708645	0.000202406	0.00531787	0.0483073	4.27097e-05	0.0155601	
0.710401	0.000130408	0.00540087	0.0510849	9.6983e-06	0.0157043	
0.712156	5.84106e-05	0.00544406	0.0542221	-2.33131e-05	0.0158486	
0.713912	3.6442e-05	0.00546734	0.0578597	1.43493e-05	0.0159869	
0.715668	5.58768e-05	0.00553043	0.0620008	5.20117e-05	0.0161251	
0.717424	9.68759e-05	0.00563914	0.0666363	3.81237e-05	0.0163356	
0.71918	0.000137875	0.00574784	0.0718711	-1.56741e-05	0.0165941	
0.720935	0.000162485	0.00581259	0.0778162	-4.20339e-05	0.0168427	
0.722691	0.00011809	0.00587734	0.0845523	-1.87714e-06	0.0170912	
0.724447	1.12657e-05	0.00596267	0.0921088	3.66687e-05	0.0173856	
0.726203	-2.65526e-05	0.00604799	0.100696	8.69796e-06	0.0177602	
0.727959	6.07018e-05	0.00612503	0.110473	-6.00142e-05	0.018197	
0.729715	0.000147956	0.00616226	0.121473	-8.88164e-05	0.0186338	
0.73147	0.000163186	0.00621856	0.133643	-7.35513e-05	0.0190487	
0.733226	0.00010941	0.00631467	0.147036	-5.82863e-05	0.0195118	
0.734982	6.85728e-05	0.00644146	0.16167	-6.04819e-05	0.0200732	
0.736738	6.91388e-05	0.00652844	0.177143	-6.26774e-05	0.0206826	
0.738494	5.91384e-05	0.00659262	0.192958	-7.17325e-05	0.0213206	
0.74025	7.73455e-06	0.0066568	0.208653	-8.07876e-05	0.0219587	
0.742005	-9.16643e-06	0.0067384	0.223743	-5.82473e-05	0.0226769	
0.743761	1.5336e-05	0.00681999	0.237562	3.08095e-05	0.0234433	
0.745517	4.97579e-05	0.00685142	0.249642	0.000115709	0.0242317	
0.747273	4.27765e-05	0.00688284	0.259877	0.000134092	0.0250201	
0.749029	2.71694e-05	0.00694909	0.26736	6.76664e-05	0.0258727	
0.750785	1.15622e-05	0.00705515	0.269258	1.24083e-06	0.0267734	
0.75254	-2.17411e-05	0.00714049	0.26214	5.54101e-06	0.0277085	
0.754296	-5.50444e-05	0.00718603	0.245216	9.8412e-06	0.0286436	
0.756052	-5.21198e-05	0.00725395	0.221955	-5.81358e-06	0.0296899	
0.757808	-7.79171e-06	0.00732188	0.197758	-2.14684e-05	0.0308486	
0.759564	2.53229e-05	0.00740473	0.176151	-4.0449e-05	0.0320684	
0.761319	1.70342e-05	0.00744777	0.15778	-5.94296e-05	0.0333364	
0.763075	3.20348e-05	0.00749082	0.141941	-3.18486e-05	0.0347687	
0.764831	4.70355e-05	0.00757367	0.128236	-4.26758e-06	0.0364096	
0.766587	5.16852e-05	0.00766731	0.116572	6.89214e-06	0.0381863	
0.768343	1.49316e-05	0.00776094	0.106563	1.80518e-05	0.0400433	
0.770099	-2.1822e-05	0.00783716	0.0978307	-4.04673e-06	0.0420747	
0.771854	-1.71722e-05	0.00791337	0.0902249	-2.61453e-05	0.0444429	
0.77361	-2.89112e-05	0.00800203	0.0836567	-2.82889e-05	0.047158	
0.775366	-4.06503e-05	0.00809069	0.0779276	-3.04325e-05	0.0501779	
0.777122	-4.11759e-05	0.00815944	0.0727798	-1.26211e-05	0.0534886	
0.778878	-2.9814e-07	0.0082282	0.0681834	5.19025e-06	0.0571682	
0.780634	4.23587e-05	0.00830861	0.0641437	1.70775e-05	0.0612853	
0.782389	4.36121e-05	0.00838903	0.0605596	2.89647e-05	0.0658997	
0.784145	2.24387e-05	0.00844705	0.0572931	7.59367e-06	0.0710274	
0.785901	1.26529e-06	0.00854489	0.0543382	-1.37774e-05	0.0766203	
0.787657	3.78841e-05	0.00872026	0.051692	-2.22608e-05	0.0825421	
0.789413	7.45029e-05	0.00889563	0.0492616	-3.07443e-05	0.0886724	
0.791169	9.99083e-05	0.00897729	0.0470199	-3.92277e-05	0.0949009	
0.792924	8.39104e-05	0.0089926	0.0449461	-4.77112e-05	0.101017	
0.79468	5.69146e-05	0.0090216	0.0431015	-1.62847e-05	0.106646	
0.796436	2.99188e-05	0.00914349	0.0413767	1.51417e-05	0.111552	
0.798192	3.48382e-05	0.00929108	0.0397539	1.331e-05	0.115918	
0.799948	3.97575e-05	0.00939886	0.0382509	1.14781e-05	0.119753	
0.801703	3.00132e-05	0.00947388	0.036882	-6.56708e-06	0.122043	
0.803459	2.02688e-05	0.00954891	0.035585	-2.46123e-05	0.121077	
0.805215	3.12261e-05	0.00962145	0.0343547	3.90408e-06	0.11601	
0.806971	4.21835e-05	0.00969398	0.0331963	3.24205e-05	0.107912	
0.808727	2.35843e-05	0.00976356	0.0321038	1.19718e-05	0.0990249	
0.810483	4.98511e-06	0.00983313	0.0310472	-8.47683e-06	0.0910203	
0.812238	8.81279e-06	0.00987201	0.0300498	1.76361e-05	0.0842769	
0.813994	5.40438e-05	0.0099109	0.0291722	4.37491e-05	0.078544	
0.81575	8.8924e-05	0.00998254	0.0284662	9.58137e-06	0.0736914	
0.817506	8.24009e-05	0.010094	0.0278322	-2.45863e-05	0.069689	
0.819262	6.72519e-05	0.0102137	0.0272191	-5.8754e-05	0.0663301	
0.821018	5.2103e-05	0.0103335	0.0266779	-9.29217e-05	0.0634045	
0.822773	3.26413e-05	0.0103992	0.026194	-0.000106719	0.0608878	
0.824529	1.31795e-05	0.0104251	0.0257821	-0.000120516	0.0588043	
0.826285	-8.86992e-06	0.0104312	0.0254099	-6.53017e-05	0.0570977	
0.828041	1.0484e-05	0.010477	0.0251095	-1.00878e-05	0.0556317	
0.829797	3.32882e-05	0.010566	0.0249336	1.89353e-05	0.0543462	
0.831553	5.60924e-05	0.0106549	0.0247936	-1.85582e-05	0.0533013	
0.833308	4.69815e-05	0.0107356	0.0246416	-4.10855e-05	0.0524749	
0.835064	3.78706e-05	0.0107764	0.0245615	-2.37029e-05	0.051793	
0.83682	9.40578e-06	0.010807	0.0245672	-1.75969e-05	0.0512585	
0.838576	-1.90591e-05	0.0108376	0.0246088	-1.14909e-05	0.0509005	
0.840332	-3.63105e-05	0.0108964	0.0246242	-2.89048e-06	0.0506928	
0.842088	-1.21585e-05	0.0109552	0.0246396	5.70991e-06	0.0505975	
0.843843	-1.60401e-05	0.0110264	0.0247075	-2.68468e-05	0.0506094	
0.845599	-1.99216e-05	0.0110578	0.0248952	-5.94036e-05	0.0507336	
0.847355	-2.12155e-05	0.0110785	0.0251593	-4.53987e-05	0.0509781	
0.849111	-2.25093e-05	0.0110991	0.0254594	-3.13939e-05	0.0513028	
0.850867	8.32757e-06	0.0111955	0.0257636	-3.4226e-05	0.051704	
0.852622	3.91645e-05	0.011292	0.0261038	-3.70582e-05	0.0521854	
0.854378	3.54986e-05	0.0113668	0.0265084	-3.98903e-05	0.052759	
0.856134	3.18326e-05	0.0114019	0.0270328	-4.27225e-05	0.0533807	
0.85789	6.17115e-06	0.0114552	0.027585	-1.31278e-05	0.0540546	
0.859646	-1.94903e-05	0.0115483	0.0281372	1.64669e-05	0.0548407	
0.861402	-8.92385e-06	0.0116082	0.0287238	4.19043e-05	0.0557291	
0.863157	4.3046e-05	0.0116283	0.0294303	6.73417e-05	0.0566656	
0.864913	7.53251e-05	0.0116556	0.0302707	6.46654e-05	0.0576491	
0.866669	6.62007e-05	0.0117227	0.031183	-4.52741e-06	0.0587128	
0.868425	2.3436e-05	0.0118072	0.0322003	-5.62596e-05	0.0598807	
0.870181	-1.93286e-05	0.0118519	0.0333853	-4.14753e-05	0.0611289	
0.871937	-4.44105e-05	0.0119082	0.0348138	-7.98315e-06	0.0624212	
0.873692	-2.80891e-05	0.0119646	0.0364101	-1.4401e-05	0.0638257	
0.875448	2.44603e-05	0.0120209	0.0381862	-4.07737e-05	0.0653466	
0.877204	7.70098e-05	0.0120772	0.040178	-6.71465e-05	0.0669476	
0.87896	0.000109289	0.0121409	0.0424855	-6.10925e-05	0.0686163	
0.880716	0.000100164	0.0122443	0.0451046	-5.50384e-05	0.0703332	
0.882472	0.000111742	0.0123478	0.0480413	-5.5636e-05	0.0721403	
0.884227	0.000123319	0.0124115	0.0513856	-1.63237e-05	0.0740275	
0.885983	0.000137053	0.0124615	0.0551816	2.29886e-05	0.076001	
0.887739	0.000109383	0.0125115	0.0594811	-4.21562e-06	0.0780548	
0.889495	7.05001e-05	0.0126187	0.0643319	-6.05208e-05	0.0802408	
0.891251	3.1617e-05	0.0127259	0.0697821	-7.69161e-05	0.0825391	
0.893006	1.51068e-05	0.0127865	0.0758419	-2.37808e-05	0.0848973	
0.894762	-1.4033e-06	0.012847	0.0825011	2.93545e-05	0.0873036	
0.896518	3.03905e-05	0.0129101	0.0896937	1.18159e-05	0.0897981	
0.898274	0.000103588	0.0129731	0.0973417	-5.72263e-06	0.0924049	
0.90003	0.000146595	0.0130561	0.105242	-2.11825e-05	0.095126	
0.901786	0.000120597	0.0131789	0.113021	-3.66424e-05	0.0978952	
0.903541	5.0607e-05	0.0132991	0.120262	-5.21023e-05	0.100734	
0.905297	2.20209e-05	0.0134194	0.126568	-6.75622e-05	0.103684	
0.907053	3.64555e-05	0.0135217	0.131476	-8.15671e-05	0.106715	
0.908809	5.08901e-05	0.0136241	0.134587	-9.5572e-05	0.109746	
0.910565	3.34095e-05	0.0137264	0.135543	-7.63185e-05	0.11278	
0.912321	1.5929e-05	0.0138288	0.134173	-5.70651e-05	0.115863	
0.914076	1.26809e-05	0.0139178	0.130582	-3.69802e-05	0.119034	
0.915832	9.43276e-06	0.0140069	0.125097	-1.68953e-05	0.122205	
0.917588	6.18462e-06	0.014096	0.118282	6.95174e-07	0.125355	
0.919344	2.93652e-06	0.0141851	0.110725	1.82857e-05	0.128505	
0.9211	1.99318e-05	0.0142522	0.102828	3.29076e-05	0.13168	
0.922856	3.69272e-05	0.0143193	0.0949316	7.61966e-06	0.134856	
0.924611	3.32208e-05	0.0143972	0.0872552	-1.87065e-06	0.13794	
0.926367	2.95145e-05	0.0145149	0.0800822	2.8549e-05	0.140944	
0.928123	3.52964e-05	0.0146745	0.0735048	6.85304e-05	0.143964	
0.929879	4.10783e-05	0.0148341	0.0675747	4.19952e-05	0.146984	
0.931635	4.68602e-05	0.0149763	0.0622229	-4.02476e-05	0.149971	
0.93339	5.26422e-05	0.0151184	0.0574225	-8.25804e-05	0.152845	
0.935146	2.74793e-05	0.0152206	0.0531189	-4.44698e-05	0.155624	
0.936902	2.31655e-06	0.0153228	0.0492709	-6.35922e-06	0.158354	
0.938658	2.287e-05	0.0154556	0.0458424	-2.56191e-05	0.160998	
0.940414	4.34234e-05	0.0155884	0.0428214	-4.48791e-05	0.163594	
0.94217	2.90427e-05	0.0157424	0.0401593	-1.54988e-05	0.16619	
0.943925	-2.67413e-05	0.0158566	0.037713	1.38816e-05	0.168834	
0.945681	-6.18237e-05	0.01596	0.0354494	2.33069e-05	0.17151	
0.947437	-5.55027e-05	0.0160634	0.0334016	3.27322e-05	0.174106	
0.949193	-8.91037e-06	0.016212	0.0315571	-2.46713e-07	0.176583	
0.950949	3.7682e-05	0.0163605	0.0298803	-3.32257e-05	0.178948	
0.952705	1.09557e-05	0.0165091	0.0283175	-6.62046e-05	0.181125	
0.95446	-5.71739e-05	0.0166576	0.0268745	-9.91836e-05	0.182997	
0.956216	-0.000118403	0.0168306	0.0255378	-4.61068e-05	0.184375	
0.957972	-0.000110626	0.0170036	0.0242731	6.97008e-06	0.185096	
0.959728	-4.33323e-05	0.0171435	0.0230699	1.82015e-07	0.185009	
0.961484	2.39617e-05	0.0172833	0.0219865	-6.60606e-06	0.183975	
0.96324	6.04727e-05	0.0174764	0.0210166	6.76871e-06	0.181897	
0.964995	5.55803e-05	0.0176696	0.0200467	2.01435e-05	0.178809	
0.966751	5.32756e-05	0.017832	0.0191217	1.35633e-05	0.17483	
0.968507	5.09709e-05	0.0179944	0.0182687	6.98307e-06	0.170161	
0.970263	2.19265e-05	0.0181689	0.0174748	4.03128e-05	0.165043	
0.972019	-7.11784e-06	0.0183832	0.016681	7.36425e-05	0.159684	
0.973774	-1.37354e-05	0.0185975	0.0159261	2.05008e-05	0.154227	
0.97553	2.10505e-05	0.0187719	0.0152911	-3.26411e-05	0.148771	
0.977286	2.61316e-05	0.0189305	0.0147236	-6.25865e-05	0.143423	
0.979042	-1.01907e-05	0.019089	0.0141561	-9.25319e-05	0.138251	
0.980798	-2.58114e-05	0.0193048	0.0135376	-8.92191e-05	0.133332	
0.982554	-2.858e-08	0.0195205	0.0129911	-8.59063e-05	0.12862	
0.984309	5.20626e-05	0.0197607	0.0125618	-5.84812e-05	0.124092	
0.986065	6.27504e-05	0.020001	0.0121325	-3.10561e-05	0.119739	
0.987821	3.72102e-05	0.0201856	0.0117077	1.6324e-05	0.115602	
0.989577	1.167e-05	0.0203703	0.011283	6.3704e-05	0.111672	
0.991333	2.87732e-05	0.020561	0.010876	3.12642e-05	0.10795	
0.993089	4.58764e-05	0.020818	0.010469	-1.17561e-06	0.104372	
0.994844	6.29795e-05	0.02108	0.0100994	-1.36605e-05	0.10093	
0.9966	8.00827e-05	0.0213022	0.00980183	-2.61453e-05	0.097665	
0.998356	6.8721e-05	0.0214953	0.00957164	-1.20235e-05	0.0945611	
1.00011	5.73593e-05	0.0216885	0.00934144	2.09826e-06	0.0915695	
1.00187	8.05005e-05	0.0219297	0.00906181	-3.03416e-05	0.0886722	
1.00362	0.000103642	0.0222108	0.00878217	-6.27814e-05	0.0858872	
1.00538	8.41934e-05	0.0224901	0.00852637	-3.13029e-05	0.0832497	
1.00714	6.47451e-05	0.0227694	0.00827057	1.75511e-07	0.0807566	
1.00889	4.52968e-05	0.023018	0.00801477	1.1699e-05	0.0783818	
1.01065	2.58485e-05	0.0232667	0.00775896	2.32225e-05	0.0760872	
1.0124	1.37321e-05	0.0235053	0.0075777	4.81348e-06	0.0738698	
1.01416	1.6157e-06	0.023744	0.00739644	-1.35955e-05	0.0717326	
1.01591	3.52155e-05	0.0240026	0.00714925	-3.20045e-05	0.0696555	
1.01767	6.88154e-05	0.0242612	0.00690207	-5.04135e-05	0.0676266	
1.01943	6.54864e-05	0.0245183	0.00679094	-4.60613e-05	0.0657029	
1.02118	2.0754e-05	0.0247754	0.00667982	-4.17091e-05	0.0638916	
1.02294	4.48644e-06	0.0250524	0.00652375	-3.7357e-05	0.0621664	
1.02469	5.72246e-05	0.0253295	0.00629576	-3.30048e-05	0.0604894	
1.02645	0.000144034	0.0256131	0.00609736	-3.15628e-05	0.0588675	
1.02821	0.000161838	0.0258968	0.00597088	-3.01207e-05	0.0573258	
1.02996	0.000119262	0.0261804	0.00582942	-2.86786e-05	0.0558403	
1.03172	7.66863e-05	0.0264641	0.00568796	-2.72366e-05	0.0544029	
1.03347	7.81419e-05	0.0267841	0.00560027	-1.56535e-06	0.0530281	
1.03523	7.95975e-05	0.0271042	0.00551258	2.41059e-05	0.0517335	
1.03698	8.10531e-05	0.0274267	0.0054249	3.21554e-06	0.05049	
1.03874	8.25087e-05	0.0277492	0.00533721	-1.76748e-05	0.0492465	
1.0405	4.04044e-05	0.0280659	0.00520795	-1.81945e-05	0.047976	
1.04225	-1.69981e-06	0.0284224	0.00507868	-1.87141e-05	0.0467857	
1.04401	-1.10264e-05	0.0287989	0.00494942	7.21164e-07	0.0457357	
1.04576	4.86528e-05	0.0291355	0.00482015	2.01565e-05	0.044798	
1.04752	0.000117335	0.0294451	0.00473312	4.59316e-05	0.043834	
1.04928	0.000117012	0.0297548	0.00464609	7.17068e-05	0.04287	
1.05103	7.44221e-05	0.0301499	0.00455906	5.34147e-05	0.041913	
1.05279	7.3236e-05	0.0305848	0.00447203	3.51227e-05	0.0410041	
1.05454	0.000130705	0.0310105	0.00439136	4.51002e-05	0.0401216	
1.0563	0.000188174	0.0313965	0.0043107	9.49876e-05	0.0392872	
1.05805	0.000158523	0.0317501	0.00423004	0.000115774	0.0385189	
1.05981	0.000128872	0.0321037	0.00414937	7.00439e-05	0.0377988	
1.06157	0.000136096	0.0325043	0.00406637	-2.16242e-05	0.0370931	
1.06332	0.00014332	0.0329447	0.00398336	-7.33824e-05	0.0363393	
1.06508	0.000116041	0.0334091	0.00388238	-5.19724e-05	0.0355825	
1.06683	4.73589e-05	0.0338736	0.00378139	-3.05624e-05	0.034906	
1.06859	1.49047e-05	0.034333	0.00374896	-3.40961e-05	0.0343056	
1.07034	5.14561e-05	0.0347925	0.00371652	-3.76298e-05	0.0337052	
1.0721	0.000118198	0.0352718	0.00361816	-4.11635e-05	0.0331008	
1.07386	0.000143536	0.0357512	0.0035198	-4.46972e-05	0.0324964	
1.07561	0.000108763	0.0362355	0.00345908	-3.84613e-05	0.0319323	
1.07737	7.39908e-05	0.0367199	0.00339836	-3.22253e-05	0.0314164	
1.07912	4.78441e-05	0.0372391	0.00331967	-2.59894e-05	0.0309135	
1.08088	6.31008e-05	0.037798	0.00324097	-1.97535e-05	0.0304106	
1.08264	8.31017e-05	0.0383852	0.0032297	-1.68434e-05	0.0299235	
1.08439	0.000103103	0.0389326	0.00321842	-1.39333e-05	0.0294364	
1.08615	0.000104989	0.0394609	0.00311725	8.93181e-06	0.0290055	
1.0879	0.000106876	0.0399891	0.00301608	3.17969e-05	0.0285745	
1.08966	9.73745e-05	0.0405843	0.00298698	5.41942e-05	0.0281774	
1.09141	8.78728e-05	0.0412193	0.00295788	7.65916e-05	0.0277802	
1.09317	7.8371e-05	0.0418013	0.00288683	3.91241e-05	0.027346	
1.09493	6.88693e-05	0.0423832	0.00281578	1.65655e-06	0.0269118	
