	1H_pinene_CDCl3	1H_benzyl_benzoate_CDCl3	1H_limonene_CDCl3_3	1H_pinene_benzylbenzoate_CDCl3	
4.80405	0.00142392	-0.000221416	0.0268044	9.06326e-05	
4.80418	0.00143241	-0.000205442	0.0273847	0.000105403	
4.8043	0.00144091	-0.000189468	0.027619	0.000120178	
4.80442	0.0014494	-0.000173494	0.0278533	0.000134949	
4.80454	0.00145797	-0.00015752	0.0284336	0.000149719	
4.80466	0.00155012	-9.80496e-05	0.0292266	0.000239525	
4.80478	0.00164227	-3.85717e-05	0.0300196	0.000329327	
4.80491	0.00151134	-0.000153102	0.0304305	0.000419132	
4.80503	0.00138049	-0.000267632	0.0308414	0.000508934	
4.80515	0.00118995	-0.000416152	0.0315237	0.000618827	
4.80527	0.000999484	-0.000564672	0.0322059	0.000728793	
4.80539	0.00103209	-0.000423178	0.0322538	0.000838686	
4.80551	0.00106469	-0.000281684	0.0323017	0.000948653	
4.80564	0.00132494	-0.000332318	0.0323568	0.000743411	
4.80576	0.00158527	-0.00038296	0.0324118	0.000538245	
4.80588	0.00162252	-0.000629351	0.0321641	0.000868227	
4.806	0.00165977	-0.00052774	0.0315704	0.00119829	
4.80612	0.00168068	-0.000120707	0.0311137	0.00135695	
4.80624	0.00170167	0.000286326	0.0310029	0.00111552	
4.80637	0.00172265	0.000294596	0.030849	0.000859007	
4.80649	0.00174364	-4.51431e-05	0.030695	0.00100274	
4.80661	0.00182504	-0.000265256	0.0304329	0.00129145	
4.80673	0.00190644	-0.000137359	0.0301707	0.00134015	
4.80685	0.00221091	-9.46224e-06	0.0300817	0.00114866	
4.80697	0.00251538	-0.000229575	0.0299926	0.000957251	
4.8071	0.00247842	-0.000367664	0.0301328	0.00108809	
4.80722	0.00244146	-0.000157751	0.030273	0.001219	
4.80734	0.002925	3.04207e-05	0.0305863	0.00134984	
4.80746	0.00340854	-0.000129424	0.0308995	0.00148075	
4.80758	0.0038549	-0.000126146	0.0309388	0.00172164	
4.8077	0.00430126	-0.00012286	0.0309782	0.0019626	
4.80783	0.00452456	3.26857e-05	0.0308445	0.00196338	
4.80795	0.00474792	0.000188224	0.0307107	0.00196424	
4.80807	0.00509204	5.01275e-05	0.0302968	0.00207882	
4.80819	0.00543616	-8.79616e-05	0.0298828	0.00219348	
4.80831	0.00590111	-0.000226058	0.0292815	0.00230806	
4.80843	0.0068122	-0.000364155	0.028334	0.00242272	
4.80856	0.00779765	-0.000429749	0.0271631	0.00244726	
4.80868	0.0087831	-0.000495337	0.0263383	0.00247188	
4.8088	0.00915511	-0.000386924	0.0260469	0.00273652	
4.80892	0.00952718	-0.00027851	0.0257555	0.00300124	
4.80904	0.0101001	-0.000121556	0.0253835	0.00295263	
4.80916	0.0111192	3.54052e-05	0.0250116	0.00290402	
4.80929	0.0125565	0.000192359	0.0248487	0.00287041	
4.80941	0.0139938	0.000349313	0.0250319	0.0028368	
4.80953	0.0157007	0.000259764	0.0250708	0.00301828	
4.80965	0.0174076	0.000170209	0.0251098	0.00343987	
4.80977	0.0193375	8.066e-05	0.0249974	0.00364636	
4.80989	0.0212675	-8.88854e-06	0.024885	0.00361275	
4.81002	0.023302	-6.94394e-05	0.0247608	0.00348411	
4.81014	0.0253365	-0.00012999	0.0246367	0.00375563	
4.81026	0.0277428	7.7717e-05	0.0243179	0.00426725	
4.81038	0.0301491	0.000285424	0.0239992	0.00437871	
4.8105	0.0325786	0.000453256	0.0234101	0.00414001	
4.81062	0.0350082	0.000273071	0.0224749	0.00414142	
4.81074	0.0374377	-0.000117362	0.0215398	0.00454299	
4.81087	0.0398673	-0.000507802	0.0209507	0.00494457	
4.81099	0.0423531	-0.000253871	0.0203931	0.00496067	
4.81111	0.044839	5.96045e-08	0.0198355	0.00497677	
4.81123	0.0469531	6.54832e-05	0.0188959	0.00499287	
4.81135	0.0490672	-0.00021711	0.0179562	0.00500897	
4.81147	0.0508699	-0.000351071	0.0173951	0.00515513	
4.8116	0.0526727	-0.000137016	0.0168339	0.00530129	
4.81172	0.0542523	3.35351e-05	0.0164457	0.00544744	
4.81184	0.055832	0.000204086	0.0160576	0.00559359	
4.81196	0.0572512	0.00011906	0.0157992	0.0052783	
4.81208	0.0586706	3.40417e-05	0.0155408	0.00496301	
4.8122	0.0595694	-5.09769e-05	0.0151094	0.00503789	
4.81233	0.0604682	-0.000135995	0.0146779	0.00535287	
4.81245	0.0612927	-0.000275396	0.0141348	0.00524266	
4.81257	0.0621171	-0.000414789	0.0135916	0.00457222	
4.81269	0.0623746	-0.000264183	0.0130485	0.00400683	
4.81281	0.062186	-0.000113569	0.0125053	0.0038416	
4.81293	0.061722	-0.000416152	0.0122184	0.00398768	
4.81306	0.061258	-0.000718735	0.0119315	0.00413384	
4.81318	0.0603664	-0.000811063	0.0113563	0.00374468	
4.8133	0.0594748	-0.000555381	0.010781	0.00335561	
4.81342	0.0582487	-0.000219941	0.0102382	0.00313153	
4.81354	0.0565764	0.000115491	0.00969541	0.00290753	
4.81366	0.0546345	6.66678e-05	0.00888586	0.00292356	
4.81379	0.0526927	1.78441e-05	0.00807631	0.00293966	
4.81391	0.0506788	-0.000208616	0.00742086	0.00283313	
4.81403	0.0486649	-0.000435069	0.00711143	0.00272667	
4.81415	0.046428	-0.000487521	0.00701107	0.00238004	
4.81427	0.044191	-0.000539973	0.00691071	0.00203349	
4.81439	0.0421028	-0.000280663	0.00661931	0.00181191	
4.81452	0.0400145	-2.13534e-05	0.00632791	0.00159041	
4.81464	0.0375545	2.77013e-05	0.0060365	0.001769	
4.81476	0.0350945	-0.000271261	0.0057451	0.00194767	
4.81488	0.0328276	-0.000366762	0.0055686	0.00198714	
4.815	0.0305607	-0.000462256	0.00539209	0.00202669	
4.81512	0.0282009	-0.000405505	0.00504257	0.00206616	
4.81525	0.0253949	-0.000348747	0.00469304	0.00210571	
4.81537	0.0226865	-0.000244863	0.00453456	0.00202513	
4.81549	0.0204243	-0.00014098	0.00437607	0.00194462	
4.81561	0.0184037	-3.70964e-05	0.0043906	0.00186404	
4.81573	0.0163832	6.67796e-05	0.00440513	0.00178354	
4.81585	0.0146809	-8.49068e-05	0.00421601	0.0019218	
4.81598	0.0129787	-0.000236593	0.00402689	0.00206014	
4.8161	0.0113229	-0.000214279	0.00366475	0.00179823	
4.81622	0.00966718	-0.000191964	0.00330261	0.0015364	
4.81634	0.00847616	-0.000137016	0.00313511	0.00142456	
4.81646	0.00802871	-8.20756e-05	0.00296761	0.00131279	
4.81658	0.00744649	-0.000201136	0.00280012	0.00144105	
4.81671	0.00641812	-0.000320196	0.00263262	0.00156939	
4.81683	0.00523116	-0.000185445	0.00246828	0.00161816	
4.81695	0.00456478	-5.06938e-05	0.00230394	0.001667	
4.81707	0.00424695	-8.99509e-05	0.00215762	0.00171578	
4.81719	0.00392912	-0.000129201	0.0020113	0.00176463	
4.81731	0.00335103	-0.000230081	0.00193346	0.00162832	
4.81744	0.00277295	-0.000330962	0.00214399	0.00149209	
4.81756	0.00256665	-0.000431843	0.00228963	0.00135578	
4.81768	0.00236035	-0.000532724	0.00226226	0.00121955	
4.8178	0.0021656	-0.000470474	0.00199969	0.00137462	
4.81792	0.00197092	-0.000408225	0.00173713	0.00152976	
4.81804	0.00199931	-0.000171967	0.00186745	0.00168483	
4.81817	0.00202771	6.42911e-05	0.00199778	0.00183997	
4.81829	0.00174937	0.00020992	0.0019623	0.0016699	
4.81841	0.00147104	0.000355549	0.00192682	0.0014999	
4.81853	0.00119271	0.000406921	0.00189133	0.00132983	
4.81865	0.00091438	0.000110283	0.00185585	0.00115984	
4.81877	0.000893977	-0.000244811	0.00194157	0.000902541	
4.81889	0.000873573	-0.000599898	0.00202729	0.000645321	
4.81902	0.000876404	-0.000570729	0.00193999	0.000948261	
4.81914	0.000879236	-0.00054156	0.0018527	0.00125128	
4.81926	0.000761237	-0.000385508	0.00159959	0.00137415	
4.81938	0.00101503	-0.000229456	0.00134649	0.00149709	
4.8195	0.00147794	-0.000247411	0.0012664	0.00161995	
4.81962	0.00156914	-0.000265367	0.00135933	0.0017429	
4.81975	0.00115604	-0.000234388	0.00139459	0.00168068	
4.81987	0.000519866	-0.000203401	0.00114149	0.00161855	
4.81999	0.000199709	-0.000172421	0.000791061	0.00179644	
4.82011	0.000400053	-0.000141434	0.000613652	0.0019744	
4.82023	0.000711931	-0.000110455	0.000692163	0.00190219	
4.82035	0.00080074	-7.94679e-05	0.000770673	0.00183005	
4.82048	0.000527056	-4.84884e-05	0.000859997	0.00231806	
4.8206	0.000253445	-1.75014e-05	0.000949321	0.00280616	
4.82072	0.000404265	-6.49691e-05	0.000733727	0.00278428	
4.82084	0.000555085	-0.000112437	0.000518133	0.00276247	
4.82096	0.000705905	1.41039e-05	0.000475555	0.00274059	
4.82108	0.000856724	0.000140645	0.000432977	0.00271878	
4.82121	0.000840243	0.000256307	0.000530974	0.00301203	
4.82133	0.000823759	0.00037197	0.000628971	0.00330536	
4.82145	0.000584202	0.000313632	0.000553953	0.00359861	
4.82157	0.000121577	0.000255287	0.000478934	0.00389193	
4.82169	-0.00024578	0.000158884	0.000414729	0.00428523	
4.82181	-0.00024135	6.24806e-05	0.000350524	0.0046786	
4.82194	-8.82074e-05	-0.000207931	0.000459335	0.00504188	
4.82206	6.49374e-05	-0.000478342	0.000568145	0.00540524	
4.82218	0.000176255	-0.000386246	0.000698583	0.00554842	
4.8223	0.000287572	-0.000294141	0.000829021	0.00521148	
4.82242	0.00031524	-0.000202045	0.000671099	0.00487446	
4.82254	0.000119906	-0.000109941	0.000513177	0.00501773	
4.82267	2.63788e-05	-0.000176892	0.000422839	0.00516748	
4.82279	0.000155995	-0.000243843	0.000332502	0.00531731	
4.82291	0.000369264	-0.000310794	0.00041518	0.00549707	
4.82303	0.000210747	-0.000377744	0.000497858	0.00567691	
4.82315	-0.000129016	-0.000437446	0.000137183	0.0056866	
4.82327	-0.000245709	-0.000497147	-0.000223492	0.00569637	
4.8234	-0.000139328	-0.000382848	-0.00045801	0.00540594	
4.82352	-3.29483e-05	-0.000268541	-0.000404167	0.00559578	
4.82364	-7.9684e-06	2.52053e-05	-0.00012144	0.00594312	
4.82376	1.70842e-05	0.000318952	0.000161288	0.00581033	
4.82388	4.21349e-05	0.000206687	0.000238559	0.00567746	
4.824	6.71875e-05	9.44212e-05	2.74712e-05	0.00602487	
4.82413	-0.000177305	7.27847e-05	-0.000223267	0.00653227	
4.82425	-0.000421798	5.11482e-05	-0.000185645	0.00655955	
4.82437	-0.00044322	-0.000122741	6.97048e-06	0.00648671	
4.82449	-0.000464641	-0.000296637	-8.87741e-05	0.00641394	
4.82461	-0.000258053	-0.000412866	-0.000473666	0.00674197	
4.82473	-5.14649e-05	-0.000181086	-0.000858559	0.00707008	
4.82486	0.000155123	7.24494e-05	-0.000691964	0.00686789	
4.82498	0.000361713	-2.20314e-05	-0.000237009	0.00666577	
4.8251	1.06208e-05	-0.000167266	8.09752e-05	0.00708384	
4.82522	-0.000340469	3.55169e-05	0.0001106	0.00798219	
4.82534	-0.00017106	4.25428e-05	0.000147433	0.00861035	
4.82546	-1.57766e-06	4.95613e-05	0.000184267	0.00923858	
4.82559	-4.70132e-06	-8.8416e-05	0.000173341	0.00991426	
4.82571	-7.82311e-06	0.000121616	0.000162414	0.01059	
4.82583	-1.09449e-05	0.000505649	0.000429034	0.0112957	
4.82595	-1.40686e-05	0.000541672	0.000695655	0.0120015	
4.82607	1.9988e-05	0.000403695	0.000738796	0.0134825	
4.82619	5.40446e-05	0.00026571	0.000608922	0.0154438	
4.82631	8.81013e-05	0.000127733	0.000641249	0.0171349	
4.82644	0.000122229	-1.0252e-05	0.000846593	0.0188261	
4.82656	0.000184096	-0.000260614	0.000928933	0.0206288	
4.82668	0.000246037	-0.000162959	0.000838257	0.0224316	
4.8268	-6.38086e-05	-6.53043e-05	0.000848508	0.0246845	
4.82692	-0.000373654	3.2343e-05	0.00114712	0.0274177	
4.82704	-0.000381425	-0.000170887	0.00157549	0.0300058	
4.82717	-0.000389194	-2.61143e-05	0.0017155	0.0325939	
4.82729	-0.000173893	0.000212923	0.00163204	0.0349719	
4.82741	4.14103e-05	0.000451952	0.00154857	0.0373499	
4.82753	0.000241026	0.000183463	0.00147682	0.0396728	
4.82765	0.000440644	-8.50186e-05	0.00140506	0.0419959	
4.82777	0.000268474	-4.8995e-05	0.00133331	0.0435985	
4.8279	9.63062e-05	0.000335038	0.00126156	0.0452012	
4.82802	-4.7978e-05	0.000563197	0.00136282	0.0468889	
4.82814	-0.000192264	0.000443339	0.00146409	0.0485766	
4.82826	-0.000113478	0.00025098	0.00139234	0.0502643	
4.82838	-3.46899e-05	5.86286e-05	0.00132058	0.051952	
4.8285	7.03819e-05	5.07534e-05	0.00146443	0.0534218	
4.82863	0.000175528	4.28781e-05	0.00160827	0.0548916	
4.82875	7.15442e-05	3.50028e-05	0.00175211	0.0559612	
4.82887	-3.24398e-05	2.7135e-05	0.00189595	0.0570308	
4.82899	-3.88287e-05	2.65092e-05	0.00211188	0.0578503	
4.82911	0.000177853	2.58833e-05	0.00232782	0.0586697	
4.82923	0.000478186	0.000293523	0.00254375	0.059059	
4.82936	0.000406733	0.000561155	0.00275968	0.058648	
4.82948	0.000219025	0.00054694	0.00272149	0.0578868	
4.8296	3.13893e-05	0.000184715	0.00268331	0.0571256	
4.82972	4.35878e-05	1.8239e-05	0.00280733	0.0562844	
4.82984	5.57881e-05	-0.000148229	0.00293134	0.0554432	
4.82996	-1.72295e-06	4.30644e-06	0.00287514	0.0540418	
4.83009	-5.9234e-05	0.000156842	0.00264591	0.0521601	
4.83021	-0.000116745	1.93715e-05	0.00251401	0.0501484	
4.83033	-0.000174256	-0.000118099	0.00267047	0.0481367	
4.83045	-0.000209546	-0.000100143	0.00272465	0.0463585	
4.83057	-0.000244837	-8.21874e-05	0.00260581	0.0445803	
4.83069	-0.000266185	-6.42315e-05	0.00249419	0.0430723	
4.83082	-0.000287535	-4.62756e-05	0.00255557	0.041084	
4.83094	-0.000322824	2.96831e-05	0.00252325	0.0388206	
4.83106	-0.000135044	0.000105642	0.0023179	0.0365572	
4.83118	0.000150332	0.000225097	0.00204768	0.0342638	
4.8313	6.3993e-05	-3.45707e-06	0.00206581	0.0319704	
4.83142	-0.000385491	-8.79094e-05	0.00218307	0.0294919	
4.83155	-0.000611903	0.000175647	0.00212732	0.0270135	
4.83167	-0.000317814	0.000439204	0.00201389	0.024535	
4.83179	-2.36537e-05	0.000354752	0.00190046	0.0220565	
4.83191	0.000242552	-8.49664e-05	0.00211864	0.0199032	
4.83203	0.000508755	-0.000176668	0.00233683	0.0177499	
4.83215	0.00025446	3.61353e-05	0.00226665	0.0156315	
4.83228	2.36556e-07	0.000248946	0.00219648	0.0135132	
4.8324	-0.000137512	0.000102125	0.00231785	0.0117654	
4.83252	-0.000275189	-4.46886e-05	0.00243922	0.0105779	
4.83264	-0.000189794	-0.00019151	0.00227223	0.00979554	
4.83276	-0.000104399	-0.000338323	0.00210524	0.00901317	
4.83288	0.000152946	-0.000365511	0.0021365	0.00791568	
4.83301	0.00041029	-0.000392705	0.00216775	0.00681818	
4.83313	0.000653695	-0.000245884	0.00219901	0.00612085	
4.83325	0.000525312	-9.90704e-05	0.00223027	0.00542352	
4.83337	0.000204574	-0.000160694	0.00213897	0.00507635	
4.83349	-0.000116091	-0.000222318	0.00204768	0.00472917	
4.83361	-8.82074e-05	0.000122063	0.00168965	0.00438199	
4.83373	-6.03236e-05	0.000466451	0.00133162	0.00403481	
4.83386	-0.000301985	0.000292443	0.00125475	0.0036176	
4.83398	-0.000543645	0.000118442	0.0015239	0.00320039	
4.8341	-0.000264805	0.000350446	0.00159841	0.00278318	
4.83422	0.000237105	0.000582457	0.00167292	0.00236597	
4.83434	0.000388289	0.000502706	0.00155989	0.00199972	
4.83446	0.000167686	0.000422947	0.00144685	0.00163348	
4.83459	-5.29159e-05	0.000343196	0.00150684	0.0016674	
4.83471	9.82676e-05	0.000263445	0.00156682	0.00170132	
4.83483	0.000365634	0.000190943	0.00165563	0.00163019	
4.83495	0.000409927	0.000118442	0.00174445	0.00155907	
4.83507	0.000379866	4.59403e-05	0.00183327	0.00148794	
4.83519	0.000349876	-2.65613e-05	0.00192208	0.00141682	
4.83532	0.000282634	-5.55664e-05	0.00172074	0.00121314	
4.83544	0.000215394	-8.45641e-05	0.00151939	0.00100946	
4.83556	0.000148153	0.000270694	0.00172175	0.00080578	
4.83568	8.09114e-05	0.000625961	0.00192411	0.0006021	
4.8358	9.26759e-05	0.000687584	0.00179846	0.000503466	
4.83592	0.000104439	0.000401199	0.00167281	0.000404827	
4.83605	0.000116203	0.000267074	0.00154716	0.000306193	
4.83617	0.000128038	0.00048095	0.00142151	0.000207558	
4.83629	0.000203485	0.000863008	0.00156851	0.000252966	
4.83641	0.000279004	0.00089705	0.0017155	0.000298377	
4.83653	0.000354523	0.000742584	0.0018625	0.000103686	
4.83665	0.000430042	0.000588119	0.00200949	-9.10051e-05	
4.83678	0.000291785	0.000578664	0.00191859	0.000164494	
4.8369	0.000153527	0.000569202	0.00182769	0.000419993	
4.83702	0.00023834	0.000385739	0.00190981	0.000275321	
4.83714	0.000323154	0.000202268	0.00199192	-0.000109453	
4.83726	0.000554286	2.24337e-05	0.00186317	-0.000404187	
4.83738	0.00078549	-0.000157408	0.00173443	-0.00029875	
4.83751	0.000496194	-4.72367e-05	0.00167777	-5.82598e-05	
4.83763	0.000206899	6.29276e-05	0.00196714	-5.78687e-05	
4.83775	0.000117436	-1.54078e-05	0.00244034	-6.74799e-05	
4.83787	2.79751e-05	-9.37432e-05	0.00256751	-7.70949e-05	
4.83799	-6.14859e-05	1.9297e-06	0.00239191	-0.000101715	
4.83811	-0.000150947	9.75952e-05	0.0022163	-0.000126336	
4.83824	8.47597e-05	0.000162452	0.00223004	-0.000144701	
4.83836	0.000320466	0.00022731	0.00224379	-0.000163067	
4.83848	0.000333102	0.000466168	0.00225753	-0.000181437	
4.8386	0.000345737	0.000705034	0.00227127	-0.000199802	
4.83872	0.000618622	0.000563256	0.00225257	-0.000123128	
4.83884	0.000891507	0.000421479	0.00223387	-4.64581e-05	
4.83897	0.000866964	0.000279702	0.00219355	3.02158e-05	
4.83909	0.000470707	0.000137925	0.00249925	0.00010689	
4.83921	1.62851e-05	0.000119403	0.00278424	0.000356138	
4.83933	-0.000215065	0.000100881	0.00306922	0.000605382	
4.83945	-7.46287e-05	0.000256367	0.00297212	0.000454459	
4.83957	6.58073e-05	0.000411846	0.00287502	0.000303537	
4.8397	0.000354959	0.000465825	0.00286804	0.000267662	
4.83982	0.00064411	0.000519812	0.00286106	0.000231788	
4.83994	0.000784546	0.000399783	0.00285407	0.000436015	
4.84006	0.000553269	0.000279754	0.00284709	0.00064024	
4.84018	0.000115331	0.000213824	0.00289659	0.000487365	
4.8403	-9.94634e-05	0.000147894	0.0029461	0.000334486	
4.84043	5.75297e-05	8.19638e-05	0.00270724	0.000581779	
4.84055	0.000214523	1.60336e-05	0.00246839	0.000829071	
4.84067	0.000162313	-0.000122406	0.00262964	0.000731219	
4.84079	0.000110175	-0.000260837	0.00279088	0.000633363	
4.84091	5.80382e-05	-0.000109263	0.00254842	0.000775613	
4.84103	5.90086e-06	4.23118e-05	0.00230596	0.000917859	
4.84115	-1.61007e-05	0.000178479	0.00223472	0.000764981	
4.84128	-3.80315e-05	0.000314653	0.00216347	0.000612102	
4.8414	-5.99604e-05	0.00045082	0.00226524	0.000459228	
4.84152	-8.18893e-05	0.000586987	0.00236701	0.000306349	
4.84164	-0.000159588	0.000541903	0.00259134	0.00052863	
4.84176	-0.000237284	0.000496812	0.00281566	0.000750914	
4.84188	-0.000314983	0.000161715	0.00285255	0.000973195	
4.84201	-0.000392679	-0.000173382	0.00254341	0.00119548	
4.84213	-0.00032936	-0.000126481	0.00197339	0.00125113	
4.84225	-0.00026604	-7.95797e-05	0.00174941	0.00130678	
4.84237	-0.000202721	-3.26782e-05	0.00192192	0.00136242	
4.84249	-0.0001394	1.42157e-05	0.00209442	0.00141807	
4.84261	-0.000229442	6.11171e-05	0.00215519	0.00135367	
4.84274	-0.000319485	0.000108019	0.00186993	0.00128927	
4.84286	-3.77409e-05	0.00015492	0.00158467	0.00122486	
4.84298	0.000244077	0.000201821	0.00164544	0.00116046	
4.8431	0.000112209	-0.000131011	0.00175938	0.00114358	
4.84322	-1.96584e-05	-0.000463843	0.00187331	0.0011267	
4.84334	-0.000151526	-0.000506669	0.00183586	0.00110982	
4.84347	-0.000283396	-0.000549488	0.00179841	0.00109293	
4.84359	-0.000536093	-0.00021892	0.00170688	0.00107605	
4.84371	-0.000788791	0.000111639	0.00161536	0.00105917	
4.84383	-0.000892775	0.000268206	0.00190592	0.00104229	
4.84395	-0.000624901	0.000424765	0.00219648	0.0010254	
4.84407	-0.000273375	0.000484236	0.00260807	0.00112209	
4.8442	-0.000144919	0.000543714	0.00267362	0.00121885	
4.84432	-9.08207e-05	0.000429183	0.00253012	0.00131553	
4.84444	-3.67239e-05	0.000314653	0.00238661	0.00141229	
4.84456	4.52586e-05	0.00023637	0.00221788	0.00102876	
4.84468	0.000127239	0.000158086	0.00204914	0.000645321	
4.8448	-0.000162564	0.000369817	0.00205342	0.000411864	
4.84493	-0.000452369	0.000581548	0.0020577	0.000578653	
4.84505	-0.000386653	0.00052502	0.00201873	0.000667833	
4.84517	-0.000320937	0.000468493	0.00197976	0.000356916	
4.84529	-0.00025522	0.000143699	0.00174614	0.000160974	
4.84541	-0.000189504	-0.000181086	0.00185856	0.000205211	
4.84553	-0.000323623	-0.000404373	0.0021548	0.000339411	
4.84566	-0.000457743	-0.000279643	0.00245104	0.000473686	
4.84578	-0.000220075	5.53429e-05	0.00248056	0.00022272	
4.8459	1.76653e-05	0.000390321	0.00251007	-2.81669e-05	
4.84602	0.000246545	0.00023184	0.00259184	9.11206e-06	
4.84614	0.0004755	7.3351e-05	0.00267362	4.6473e-05	
4.84626	0.000332667	8.88705e-05	0.00258238	8.37557e-05	
4.84639	0.000189833	0.00010439	0.00249114	0.000121113	
4.84651	0.000186421	0.000308417	0.00276036	0.000133384	
4.84663	0.000183009	0.000512443	0.00302957	0.000145733	
4.84675	0.000179594	0.000216208	0.00349342	0.000158004	
4.84687	0.000176182	-8.00341e-05	0.00361124	0.000170354	
4.84699	0.000212198	-0.000271149	0.00345332	0.000157613	
4.84712	0.000248289	-0.000114247	0.0032954	0.000144951	
4.84724	0.000284377	2.08989e-05	0.00311585	0.000132214	
4.84736	0.000320466	0.000156052	0.0029363	0.000119552	
4.84748	0.000277553	0.000312954	0.00317127	-1.32397e-05	
4.8476	0.000234637	0.000469849	0.00340624	-0.000145953	
4.84772	0.000191722	0.000554249	0.0032375	-0.000278741	
4.84785	0.000148807	0.000290632	0.00306876	-0.000411455	
4.84797	1.62125e-05	-3.2343e-05	0.00316383	-0.000254594	
4.84809	-0.000116382	-7.30902e-06	0.0032589	-9.7651e-05	
4.84821	-2.59038e-05	0.000322238	0.00335397	4.4208e-05	
4.84833	6.45742e-05	0.000651784	0.00344904	0.000186142	
4.84845	0.000224762	0.00039044	0.00358376	0.00019294	
4.84858	0.000384949	0.000129089	0.00371848	-4.02816e-05	
4.8487	0.000322064	0.000273757	0.00368018	-0.000378627	
4.84882	0.000259252	0.000418417	0.00364188	-0.000316728	
4.84894	0.000144087	0.000441641	0.00370992	1.02073e-05	
4.84906	2.89194e-05	0.000464864	0.00377795	9.71183e-05	
4.84918	0.000136824	0.000488088	0.004019	-4.61452e-05	
4.8493	0.000244729	0.000511311	0.00426005	5.0772e-05	
4.84943	0.000213215	0.000639662	0.00415867	0.000357699	
4.84955	0.000181701	0.000768013	0.0040573	0.000424601	
4.84967	0.000150187	0.000722364	0.00395592	0.000241321	
4.84979	0.000118744	0.000676706	0.00385454	5.81183e-05	
4.84991	2.99364e-05	0.00056988	0.00396538	0.000292517	
4.85003	-5.87981e-05	0.000463054	0.00407622	0.000526991	
4.85016	-0.000147533	0.000740491	0.0038987	0.000521284	
4.85028	-0.000236269	0.00101792	0.00372118	0.000515658	
4.8504	-8.33422e-05	0.00117935	0.00363377	0.000499949	
4.85052	6.95847e-05	0.000992775	0.00354636	0.000484314	
4.85064	0.00022251	0.000827946	0.00328594	0.000468604	
4.85076	0.000375437	0.000663117	0.00302551	0.000452973	
4.85089	0.000322718	0.000669569	0.00289485	0.000277195	
4.85101	0.00027	0.000676028	0.00276418	0.000101496	
4.85113	0.000217281	0.00050848	0.00292188	-7.42823e-05	
4.85125	0.000164563	0.000340931	0.00307958	-0.000249982	
4.85137	0.000181556	0.000485145	0.00310751	6.44512e-05	
4.85149	0.000198547	0.000629358	0.00313545	0.000378959	
4.85162	1.5704e-05	0.000483558	0.00299037	0.000428278	
4.85174	-0.000167139	0.000337757	0.00284529	0.000237569	
4.85186	-0.000256818	0.000631392	0.00290262	7.99261e-05	
4.85198	2.53618e-05	0.000925027	0.00295995	-7.76425e-05	
4.8521	0.000307541	0.00081265	0.00284427	-0.000235286	
4.85222	0.000217935	0.000352263	0.00272859	-0.000392854	
4.85235	-9.93907e-05	-6.10054e-05	0.00271023	-0.000375424	
4.85247	-0.000416715	0.000105754	0.00269187	-0.000117816	
4.85259	-0.000236776	0.00021451	0.00267351	0.000229754	
4.85271	-5.68386e-05	0.000323258	0.00265515	0.000177231	
4.85283	-0.000174401	0.000354074	0.00290713	2.959e-05	
4.85295	-0.000291891	0.00038489	0.0031591	-0.000117972	
4.85308	-0.000186309	0.000415698	0.00308667	-0.000265613	
4.8532	-8.0727e-05	0.000446513	0.00266821	-0.000413176	
4.85332	-4.02089e-05	0.000404827	0.00252009	-0.000530802	
4.85344	3.09199e-07	0.000363134	0.00237197	-0.000248183	
4.85356	4.08292e-05	0.000538953	0.00222385	4.93638e-05	
4.85368	8.13473e-05	0.000366762	0.00207573	-5.31785e-05	
4.85381	0.000101244	-1.88649e-05	0.00190553	-0.000253342	
4.85393	0.000121141	-5.64754e-05	0.00208136	-0.000213325	
4.85405	0.000141036	0.000210427	0.00225719	-0.000183389	
4.85417	0.000160933	0.000477329	0.00208699	-0.00039348	
4.85429	0.000194771	0.000327341	0.00178703	-0.000468589	
4.85441	0.00022861	0.000177346	0.00148707	-0.000303518	
4.85454	0.000262449	0.000317372	0.00156918	-0.000288591	
4.85466	0.00029636	0.000457391	0.0016513	-0.000273585	
4.85478	0.000537002	0.000232175	0.00149011	-0.000221141	
4.8549	0.000777647	6.96629e-06	0.00132892	-0.000168618	
4.85502	0.000795221	7.1764e-05	0.00134075	-0.000116173	
4.85514	0.000812866	0.000136569	0.00135257	-6.36503e-05	
4.85527	0.000886206	-2.33948e-05	0.00151939	-1.20327e-06	
4.85539	0.000959545	-0.000183351	0.00168622	6.1322e-05	
4.85551	0.000661101	-0.000169307	0.00168002	0.000258829	
4.85563	0.000362728	-0.000155255	0.00167382	0.000216313	
4.85575	0.000319524	-0.000309609	0.00171775	-6.9201e-05	
4.85587	0.00027639	-0.000463955	0.00176168	-0.000354711	
4.856	0.000233257	-0.000350051	0.00180561	-0.00039012	
4.85612	0.000190124	-0.000236139	0.00184954	-0.000185423	
4.85624	0.000304928	-0.000180237	0.00149337	-0.000220828	
4.85636	0.000419803	-0.000472344	0.00113721	-0.000256233	
4.85648	0.00053468	-0.000590444	0.00108381	-0.000276633	
4.8566	0.000649557	-0.000360526	0.00137645	-0.000297032	
4.85672	0.000430332	-5.44861e-05	0.00164476	-0.000192378	
4.85685	0.000211183	0.000251547	0.00156704	-8.77231e-05	
4.85697	0.000215104	0.00017333	0.00141723	1.69277e-05	
4.85709	0.000219025	9.51067e-05	0.00126742	0.000121582	
